6.230655 6.020511 5.912203 5.661865 5.490982 5.281989 5.126112 4.852045 4.681936 4.581720 4.434946 4.168319 3.939176 3.708841 3.532317 3.349929 2.891336 2.476860 1.797388 0 1.762046 2.470517 2.874175 3.222727 3.600347 4.386283 4.626197 5.045584 5.813882 6.468547 7.272315 7.605768 7.883508 8.796836 9.203094 9.416899 9.660584 9.923291 10.059036 9.984947 10.128183 10.197552 10.421567 10.584360 10.569433 10.370234 10.528260 10.759171 10.672220 10.576221 10.578769 10.704250 10.560229 10.501161 10.539437 10.625967 10.505994 10.424713 10.339364 10.267710 9.977073 9.855359 9.773392 9.793160 9.798270 
6.219557 6.040044 5.918353 5.663873 5.531553 5.350947 5.185325 4.920178 4.735050 4.622981 4.489786 4.256237 4.040473 3.857633 3.708939 3.577276 3.213754 2.933758 2.477336 1.762046 0 1.826806 2.449711 2.916792 3.450377 4.360133 4.595343 4.995041 5.761824 6.394069 7.216784 7.540171 7.784390 8.712474 9.112946 9.322544 9.590614 9.857852 9.983134 9.916256 10.098804 10.177134 10.416960 10.563068 10.561090 10.360547 10.489101 10.744031 10.655917 10.555134 10.547922 10.665619 10.499231 10.443101 10.466710 10.555454 10.426366 10.336708 10.262465 10.209142 9.917661 9.785042 9.719788 9.750780 9.759800 
6.288201 6.101823 5.962788 5.743584 5.619306 5.460158 5.299175 5.062133 4.885836 4.820496 4.717848 4.510614 4.315188 4.115699 3.983513 3.906678 3.564006 3.328478 2.965657 2.470517 1.826806 0 1.813919 2.518413 3.120854 4.103400 4.321038 4.719690 5.491539 6.065957 6.921372 7.262324 7.531535 8.491637 8.956756 9.189628 9.448131 9.707512 9.822515 9.751493 9.929903 10.013073 10.251741 10.385858 10.393903 10.232118 10.320224 10.556716 10.467650 10.382814 10.378785 10.497144 10.327561 10.279657 10.309014 10.425899 10.289735 10.213480 10.151354 10.092430 9.809678 9.668836 9.608017 9.615285 9.600534 
6.346046 6.186269 6.058847 5.835986 5.679980 5.518402 5.381988 5.106472 4.914383 4.864711 4.753673 4.564373 4.427159 4.253637 4.109122 4.025423 3.742903 3.563728 3.298294 2.874175 2.449711 1.813919 0 1.790247 2.769495 4.028248 4.314741 4.685734 5.460008 5.995398 6.824938 7.170161 7.433122 8.411164 8.842077 9.076552 9.365015 9.618460 9.708144 9.667926 9.854000 9.956320 10.196748 10.364560 10.401399 10.231832 10.298553 10.560953 10.480469 10.405134 10.386382 10.480520 10.299097 10.270253 10.333694 10.448344 10.293352 10.194393 10.114258 10.060278 9.789801 9.657205 9.576432 9.578784 9.567408 
6.450558 6.309761 6.206545 5.992131 5.847105 5.713828 5.591851 5.317064 5.114458 5.103633 5.010481 4.822230 4.672161 4.529623 4.386031 4.305646 3.992324 3.827267 3.598188 3.222727 2.916792 2.518413 1.790247 0 2.154219 3.781631 4.084027 4.426296 5.250144 5.830176 6.699529 7.058273 7.299221 8.298127 8.682978 8.923765 9.228950 9.496053 9.573601 9.541562 9.754262 9.858432 10.112414 10.279099 10.296249 10.148914 10.235966 10.504309 10.434714 10.359262 10.365020 10.464919 10.270556 10.254628 10.344686 10.509986 10.352080 10.258514 10.185226 10.138924 9.872818 9.755647 9.673881 9.645108 9.631104 
6.646231 6.510730 6.385637 6.192625 6.082444 5.944907 5.839243 5.583311 5.410464 5.398415 5.334820 5.119744 4.956400 4.839757 4.697406 4.622444 4.319876 4.095739 3.876348 3.600347 3.450377 3.120854 2.769495 2.154219 0 2.874006 3.238509 3.634643 4.543034 5.315192 6.294480 6.696306 6.970791 8.013045 8.488215 8.775815 9.035440 9.323854 9.421663 9.373465 9.585244 9.682357 9.960517 10.135359 10.107636 9.971202 10.106253 10.366898 10.278004 10.226712 10.259719 10.367530 10.193117 10.174413 10.262438 10.456786 10.322248 10.242315 10.147523 10.056785 9.782846 9.686232 9.667067 9.627959 9.616488 
7.074571 6.962973 6.810146 6.673099 6.573335 6.435143 6.314131 6.093399 5.960056 5.941260 5.885956 5.716150 5.559125 5.408065 5.286445 5.236579 4.971809 4.750971 4.574216 4.386283 4.360133 4.103400 4.028248 3.781631 2.874006 0 1.833851 2.649368 3.707939 4.742532 5.870587 6.310510 6.581165 7.735270 8.303537 8.664171 8.957489 9.281605 9.415063 9.335366 9.483089 9.574798 9.841233 10.038887 10.075347 9.975077 10.122788 10.363555 10.263948 10.247405 10.275071 10.396270 10.215096 10.173165 10.265027 10.493562 10.388361 10.362550 10.265584 10.131451 9.909326 9.891832 9.936097 9.922035 9.932458 
7.428783 7.316372 7.135875 6.980412 6.862147 6.700460 6.601729 6.400776 6.278655 6.266997 6.179774 5.989729 5.785964 5.629604 5.552644 5.520832 5.245737 5.046741 4.846798 4.626197 4.595343 4.321038 4.314741 4.084027 3.238509 1.833851 0 1.969166 3.199563 4.393093 5.647577 6.061020 6.365041 7.550304 8.171648 8.542747 8.855345 9.186111 9.347768 9.252659 9.403646 9.498439 9.777388 9.977335 10.067009 9.962063 10.122293 10.376162 10.259184 10.262683 10.252172 10.363646 10.172751 10.113458 10.185226 10.425257 10.340998 10.354845 10.279821 10.164980 9.951002 9.977303 10.040910 10.046183 10.085988 
7.918347 7.795798 7.606603 7.426646 7.301645 7.136150 7.047291 6.836597 6.718009 6.710964 6.632111 6.435137 6.247151 6.073998 6.018726 5.971458 5.683758 5.451994 5.263319 5.045584 4.995041 4.719690 4.685734 4.426296 3.634643 2.649368 1.969166 0 2.297334 3.753881 5.123598 5.543568 5.818665 6.979748 7.586297 7.952721 8.265801 8.610242 8.808061 8.759387 8.919252 9.003766 9.288594 9.485950 9.590534 9.513908 9.713419 9.949268 9.834950 9.893752 9.903438 10.025130 9.828497 9.760383 9.842278 10.167438 10.111957 10.113674 10.031818 9.963109 9.811828 9.920261 10.060681 10.074764 10.127665 
8.800771 8.686759 8.483569 8.317066 8.195383 8.005666 7.877411 7.641083 7.538076 7.485020 7.426692 7.226954 7.045406 6.858803 6.791292 6.756833 6.480046 6.254787 6.060664 5.813882 5.761824 5.491539 5.460008 5.250144 4.543034 3.707939 3.199563 2.297334 0 2.731266 4.422232 4.835444 5.131174 6.283381 7.079012 7.461873 7.680616 8.022548 8.275110 8.199341 8.373380 8.483118 8.781118 8.985153 9.109066 9.095952 9.353616 9.561111 9.427072 9.516616 9.521593 9.626135 9.451330 9.382356 9.485055 9.906549 9.906008 9.936729 9.853527 9.798255 9.700052 9.929616 10.161303 10.220301 10.321516 
9.338911 9.204741 9.006063 8.852815 8.723980 8.540564 8.414165 8.208220 8.116260 8.042990 7.988142 7.827228 7.673297 7.517484 7.433989 7.419466 7.136494 6.893940 6.737190 6.468547 6.394069 6.065957 5.995398 5.830176 5.315192 4.742532 4.393093 3.753881 2.731266 0 3.424590 4.018163 4.400647 5.590010 6.685936 7.054959 7.301048 7.609471 7.909226 7.900360 8.110659 8.227104 8.512569 8.744021 8.902897 8.928540 9.113835 9.287788 9.178074 9.266045 9.274789 9.374031 9.227744 9.196064 9.299662 9.731408 9.715398 9.729681 9.663493 9.635389 9.620352 9.925809 10.242722 10.332083 10.431828 
10.015327 9.842126 9.592159 9.460624 9.362093 9.146368 9.016407 8.844872 8.723941 8.680038 8.650070 8.520755 8.345847 8.164722 8.100826 8.080837 7.847111 7.597407 7.476864 7.272315 7.216784 6.921372 6.824938 6.699529 6.294480 5.870587 5.647577 5.123598 4.422232 3.424590 0 1.978469 2.741173 4.654397 6.393042 6.807962 7.096433 7.392588 7.672858 7.651559 7.911009 7.965674 8.181518 8.560428 8.822571 8.859723 9.002314 9.220396 9.063566 9.129446 9.103901 9.209031 9.022150 9.014061 9.208014 9.666865 9.643987 9.709998 9.675887 9.691143 9.781060 10.165422 10.508267 10.598029 10.724164 
10.432035 10.266215 9.993129 9.824666 9.716860 9.486609 9.355184 9.174968 9.044045 9.015886 8.989981 8.856564 8.672177 8.476588 8.419103 8.394135 8.172925 7.963889 7.840009 7.605768 7.540171 7.262324 7.170161 7.058273 6.696306 6.310510 6.061020 5.543568 4.835444 4.018163 1.978469 0 1.887738 4.347584 6.279439 6.675106 6.983460 7.286334 7.565599 7.529706 7.739392 7.807376 8.004909 8.433984 8.745042 8.768487 8.920859 9.176918 9.007439 9.064116 9.031747 9.134300 8.925279 8.941716 9.155790 9.670613 9.654341 9.724998 9.717118 9.764832 9.863157 10.269418 10.631157 10.734370 10.892223 
10.643488 10.486884 10.226339 10.054992 9.948251 9.736755 9.596246 9.414280 9.275054 9.252861 9.241340 9.105643 8.936293 8.762245 8.708347 8.678209 8.449345 8.243103 8.133896 7.883508 7.784390 7.531535 7.433122 7.299221 6.970791 6.581165 6.365041 5.818665 5.131174 4.400647 2.741173 1.887738 0 3.998670 5.999400 6.375736 6.717191 7.047950 7.338069 7.323633 7.575794 7.662674 7.860280 8.322585 8.657827 8.711017 8.843203 9.088760 8.904704 8.988030 8.941600 9.040469 8.810217 8.816196 9.053540 9.615247 9.605062 9.654895 9.649612 9.723600 9.859760 10.273116 10.678835 10.787355 10.939931 
11.336372 11.190419 10.943677 10.784329 10.686950 10.511740 10.366096 10.187106 10.078804 10.020803 10.016227 9.914270 9.796345 9.641139 9.557011 9.523466 9.295305 9.089054 9.027152 8.796836 8.712474 8.491637 8.411164 8.298127 8.013045 7.735270 7.550304 6.979748 6.283381 5.590010 4.654397 4.347584 3.998670 0 4.507151 4.974381 5.412771 5.806634 6.233609 6.353424 6.544797 6.642800 6.892594 7.362986 7.745475 7.868091 7.988834 8.163676 8.017160 8.148923 8.104945 8.195705 8.034223 8.088078 8.337433 8.932113 8.973361 9.039111 9.053180 9.132177 9.318973 9.822330 10.310746 10.454627 10.656426 
11.568639 11.470213 11.252879 11.075015 10.952467 10.816626 10.682823 10.489612 10.383196 10.348149 10.332630 10.263922 10.144367 9.974576 9.900973 9.866499 9.653387 9.457145 9.415121 9.203094 9.112946 8.956756 8.842077 8.682978 8.488215 8.303537 8.171648 7.586297 7.079012 6.685936 6.393042 6.279439 5.999400 4.507151 0 2.438577 4.103047 4.634824 4.995389 5.556920 5.925486 6.103098 6.419932 6.865811 7.344890 7.478702 7.608505 7.785615 7.638652 7.832509 7.933951 8.026438 7.836159 7.942546 8.223509 8.835769 8.906737 8.970020 8.923710 9.040226 9.274912 9.796821 10.261341 10.455500 10.716188 
11.779031 11.688925 11.485847 11.302413 11.162899 11.030709 10.898789 10.700020 10.575363 10.518527 10.496445 10.429798 10.321545 10.144252 10.079639 10.048196 9.831655 9.639585 9.615651 9.416899 9.322544 9.189628 9.076552 8.923765 8.775815 8.664171 8.542747 7.952721 7.461873 7.054959 6.807962 6.675106 6.375736 4.974381 2.438577 0 3.616073 4.258928 4.809932 5.454609 5.771198 5.952389 6.244954 6.745339 7.302259 7.425491 7.554250 7.746965 7.591990 7.763948 7.821486 7.911433 7.746402 7.837785 8.092101 8.661050 8.747638 8.787998 8.757466 8.914653 9.165156 9.713746 10.177378 10.368097 10.645308 
11.982468 11.910528 11.720287 11.558023 11.438523 11.292444 11.160469 10.948233 10.837980 10.761086 10.769643 10.687078 10.600722 10.426523 10.315387 10.294156 10.068433 9.895366 9.863727 9.660584 9.590614 9.448131 9.365015 9.228950 9.035440 8.957489 8.855345 8.265801 7.680616 7.301048 7.096433 6.983460 6.717191 5.412771 4.103047 3.616073 0 2.327565 3.604967 4.422730 4.798697 4.997523 5.322688 5.884987 6.476697 6.594992 6.775261 7.022860 6.927475 7.114396 7.179076 7.235353 7.095629 7.183894 7.464433 8.159576 8.319142 8.388503 8.435873 8.587212 8.817352 9.395729 9.847853 10.034855 10.330113 
12.262088 12.175576 11.982711 11.812608 11.714291 11.573289 11.433239 11.223161 11.130704 11.037148 11.024522 10.941746 10.854169 10.685325 10.574610 10.557530 10.329908 10.138019 10.114038 9.923291 9.857852 9.707512 9.618460 9.496053 9.323854 9.281605 9.186111 8.610242 8.022548 7.609471 7.392588 7.286334 7.047950 5.806634 4.634824 4.258928 2.327565 0 2.681646 3.936705 4.511955 4.724268 5.030880 5.500840 6.174792 6.346991 6.609145 6.856034 6.753130 6.959352 7.040864 7.135563 7.041783 7.114510 7.339610 7.988922 8.169335 8.232385 8.220317 8.387925 8.652307 9.265232 9.740539 9.957774 10.255208 
12.312215 12.230905 12.017173 11.855637 11.750298 11.619692 11.476796 11.278032 11.198724 11.134683 11.144250 11.076776 10.977960 10.811641 10.674810 10.649226 10.441690 10.281305 10.249873 10.059036 9.983134 9.822515 9.708144 9.573601 9.421663 9.415063 9.347768 8.808061 8.275110 7.909226 7.672858 7.565599 7.338069 6.233609 4.995389 4.809932 3.604967 2.681646 0 2.874050 3.955213 4.343912 4.740195 5.266888 5.994937 6.244376 6.516763 6.788666 6.683441 6.854218 6.983942 7.084442 6.998378 7.089087 7.389132 8.113294 8.231179 8.332213 8.299100 8.516899 8.770549 9.332446 9.816738 10.049965 10.336820 
12.256659 12.171657 11.960145 11.811926 11.709261 11.556370 11.393778 11.191741 11.126775 11.053443 11.090524 11.010874 10.912260 10.742466 10.594577 10.567358 10.362363 10.221954 10.169224 9.984947 9.916256 9.751493 9.667926 9.541562 9.373465 9.335366 9.252659 8.759387 8.199341 7.900360 7.651559 7.529706 7.323633 6.353424 5.556920 5.454609 4.422730 3.936705 2.874050 0 2.880064 3.628096 4.263676 5.000158 5.781341 6.045750 6.411132 6.742341 6.632065 6.724017 6.789878 6.895839 6.856127 6.919963 7.215213 8.085538 8.192207 8.336288 8.326410 8.523162 8.705325 9.265274 9.735295 9.955730 10.224560 
12.296880 12.249464 12.050221 11.900874 11.804007 11.668193 11.494656 11.302614 11.239342 11.154386 11.203633 11.153254 11.079496 10.896244 10.747477 10.686142 10.474532 10.364296 10.312387 10.128183 10.098804 9.929903 9.854000 9.754262 9.585244 9.483089 9.403646 8.919252 8.373380 8.110659 7.911009 7.739392 7.575794 6.544797 5.925486 5.771198 4.798697 4.511955 3.955213 2.880064 0 2.134198 3.125103 4.312987 5.455804 5.814345 6.170438 6.512904 6.473504 6.568943 6.599349 6.717807 6.765943 6.817811 7.048470 7.878665 7.982441 8.125033 8.139277 8.291236 8.484827 9.076552 9.545159 9.756631 10.048014 
12.222860 12.188165 11.983933 11.857234 11.768941 11.625636 11.454404 11.263101 11.201674 11.113890 11.164219 11.123272 11.055685 10.882713 10.754561 10.686864 10.468818 10.357349 10.345037 10.197552 10.177134 10.013073 9.956320 9.858432 9.682357 9.574798 9.498439 9.003766 8.483118 8.227104 7.965674 7.807376 7.662674 6.642800 6.103098 5.952389 4.997523 4.724268 4.343912 3.628096 2.134198 0 1.990679 3.702105 5.143068 5.453837 5.766920 6.110147 6.108562 6.197195 6.211349 6.338062 6.435685 6.460486 6.687548 7.474528 7.594134 7.734554 7.755027 7.907489 8.134698 8.743805 9.214850 9.434010 9.740334 
12.312943 12.285940 12.077116 11.973262 11.893610 11.744306 11.578103 11.389566 11.327480 11.239574 11.302254 11.266444 11.217969 11.036163 10.909254 10.834523 10.633593 10.539290 10.556125 10.421567 10.416960 10.251741 10.196748 10.112414 9.960517 9.841233 9.777388 9.288594 8.781118 8.512569 8.181518 8.004909 7.860280 6.892594 6.419932 6.244954 5.322688 5.030880 4.740195 4.263676 3.125103 1.990679 0 3.147803 5.068349 5.494339 5.784735 6.116520 6.131711 6.212536 6.213803 6.341634 6.409274 6.441338 6.681303 7.380704 7.500324 7.661565 7.705836 7.882252 8.169364 8.788940 9.250590 9.468713 9.789093 
